din,brand_name,company_name,active_ingredients,last_update
02551667,NYQUIL COLD & FLU ALCOHOL FREE,PROCTER & GAMBLE INC,ACETAMINOPHEN 650 MG / DEXTROMETHORPHAN HYDROBROMIDE 30 MG / CHLORPHENIRAMINE MALEATE 4 MG,21-JUL-2025
02551675,CLEAR DAILY SOOTHING UV DEFENSE,SKINCEUTICALS CANADA,OCTOCRYLENE 5 % / ZINC OXIDE 7 % / HOMOSALATE 8 % / OCTISALATE 5 %,10-APR-2025
02551683,MAR-DIENOGEST,MARCAN PHARMACEUTICALS INC,DIENOGEST 2 MG,03-JUL-2025
02551691,SANDOZ TOFACITINIB,SANDOZ CANADA INCORPORATED,TOFACITINIB (TOFACITINIB CITRATE) 5 MG,09-SEP-2025
02551713,EVEN BETTER HYDRATING VITAMIN MAKEUP,CLINIQUE LABORATORIES DIST,OCTISALATE 4.5 % / ENSULIZOLE 2.7 % / ZINC OXIDE 7.7 % / OCTINOXATE 6.7 %,04-MAR-2026
02551705,SANDOZ TOFACITINIB,SANDOZ CANADA INCORPORATED,TOFACITINIB (TOFACITINIB CITRATE) 10 MG,09-SEP-2025
02551756,MOMETASONE,SIVEM PHARMACEUTICALS ULC,MOMETASONE FUROATE (MOMETASONE FUROATE MONOHYDRATE) 50 MCG,13-JUN-2025
02551764,AYVAKYT,BLUEPRINT MEDICINES CORPORATION,AVAPRITINIB 25 MG,04-JUN-2025
02551772,AYVAKYT,BLUEPRINT MEDICINES CORPORATION,AVAPRITINIB 50 MG,04-JUN-2025
02551780,AYVAKYT,BLUEPRINT MEDICINES CORPORATION,AVAPRITINIB 100 MG,04-JUN-2025
02551799,AYVAKYT,BLUEPRINT MEDICINES CORPORATION,AVAPRITINIB 200 MG,04-JUN-2025
02551810,APO-VILAZODONE,APOTEX INC,VILAZODONE HYDROCHLORIDE 10 MG,22-MAR-2025
02551829,APO-VILAZODONE,APOTEX INC,VILAZODONE HYDROCHLORIDE 20 MG,22-MAR-2025
02551837,APO-VILAZODONE,APOTEX INC,VILAZODONE HYDROCHLORIDE 40 MG,22-MAR-2025
02551845,M-METFORMIN XR,MANTRA PHARMA INC,METFORMIN HYDROCHLORIDE 500 MG,28-SEP-2025
02551853,M-METFORMIN XR,MANTRA PHARMA INC,METFORMIN HYDROCHLORIDE 1000 MG,28-SEP-2025
02551918,MAR-LEFLUNOMIDE,MARCAN PHARMACEUTICALS INC,LEFLUNOMIDE 10 MG,27-JUN-2025
02551926,MAR-LEFLUNOMIDE,MARCAN PHARMACEUTICALS INC,LEFLUNOMIDE 20 MG,27-JUN-2025
02551934,NRA-BILASTINE,NORA PHARMA INC,BILASTINE 20 MG,08-AUG-2025
02551942,WATERMELON GLOW DEWY DEFENSE,ARAMARA BEAUTY LLC,OCTISALATE 5 % / AVOBENZONE 3 % / HOMOSALATE 7 %,29-APR-2025
02551950,MOUNJARO KWIKPEN,ELI LILLY CANADA INC,TIRZEPATIDE 2.5 MG,27-JAN-2026
02551969,MOUNJARO KWIKPEN,ELI LILLY CANADA INC,TIRZEPATIDE 5 MG,27-JAN-2026
02551977,MOUNJARO KWIKPEN,ELI LILLY CANADA INC,TIRZEPATIDE 7.5 MG,27-JAN-2026
02551985,MOUNJARO KWIKPEN,ELI LILLY CANADA INC,TIRZEPATIDE 10 MG,27-JAN-2026
02551993,MOUNJARO KWIKPEN,ELI LILLY CANADA INC,TIRZEPATIDE 12.5 MG,27-JAN-2026
02552000,MOUNJARO KWIKPEN,ELI LILLY CANADA INC,TIRZEPATIDE 15 MG,27-JAN-2026
02552027,TARO-METFORMIN XR,TARO PHARMACEUTICALS INC,METFORMIN HYDROCHLORIDE 500 MG,16-JAN-2026
02552035,COMIRNATY,BIONTECH MANUFACTURING GMBH,"*SARSCOV2 S-PROTEIN MRNA, 5'[M27,3'-OGPPP(M12'-O)APG], 3'POLYA+LINKER 30 MCG",26-MAR-2026
02552116,SUNTOUCHABLE WHOA GLOW SPF 30 SUNSCREEN,E.L.F. BEAUTY INC.,OCTOCRYLENE 8.5 % / OCTISALATE 4 % / HOMOSALATE 7.3 % / AVOBENZONE 3 %,09-MAY-2025
02552124,PMS-PALBOCICLIB,PHARMASCIENCE INC,PALBOCICLIB 75 MG,21-OCT-2025
02552132,PMS-PALBOCICLIB,PHARMASCIENCE INC,PALBOCICLIB 100 MG,21-OCT-2025
02552140,PMS-PALBOCICLIB,PHARMASCIENCE INC,PALBOCICLIB 125 MG,21-OCT-2025
02552159,ACETAMINOPHEN EXTRA STRENGTH RAPID RELEASE TABLETS,GRANULES INDIA LIMITED,ACETAMINOPHEN 500 MG,06-AUG-2025
02552248,JAMP FLUDROCORTISONE,JAMP PHARMA CORPORATION,FLUDROCORTISONE 21-ACETATE 0.1 MG,15-OCT-2025
02552256,JAMP RIVASTIGMINE CAPSULES,JAMP PHARMA CORPORATION,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE) 1.5 MG,15-JUL-2025
02552264,JAMP RIVASTIGMINE CAPSULES,JAMP PHARMA CORPORATION,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE) 3 MG,15-JUL-2025
02552272,JAMP RIVASTIGMINE CAPSULES,JAMP PHARMA CORPORATION,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE) 4.5 MG,15-JUL-2025
02552280,JAMP RIVASTIGMINE CAPSULES,JAMP PHARMA CORPORATION,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE) 6 MG,15-JUL-2025
02552299,SPORT FACE ACTIVE DEFENSE,KENVUE CANADA INC.,OCTISALATE 5 % / OCTOCRYLENE 10 % / AVOBENZONE 3 % / HOMOSALATE 15 %,11-SEP-2025
02552337,DIARRHEA RELIEF LIQUID GELS,LABORATOIRE RIVA INC.,LOPERAMIDE HYDROCHLORIDE 2 MG,28-AUG-2025
02552345,PREEN SCREEN REAPPLICATION MIST SKINSCREEN,GRACE & FIRE PTY LTD,AVOBENZONE 3 % / HOMOSALATE 10 % / OCTISALATE 5 % / OCTOCRYLENE 6 %,17-JUN-2025
02552396,YOUR SKIN BUT BETTER CC+ NUDE GLOW,IT COSMETICS CANADA,HOMOSALATE 7.3 % / OCTISALATE 5 % / OCTOCRYLENE 6 %,22-MAR-2025
02552418,SOOTHE ANTIBIOTIC DROPS,BAUSCH & LOMB INC,POLYMYXIN B SULFATE 10000 UNIT / GRAMICIDIN 0.025 MG,08-NOV-2025
02552434,OPZELURA,INCYTE CORPORATION,RUXOLITINIB (RUXOLITINIB PHOSPHATE) 1.5 %,10-NOV-2025
02552450,TYENNE,FRESENIUS KABI CANADA LTD,TOCILIZUMAB 80 MG,07-JAN-2026
02552469,TYENNE,FRESENIUS KABI CANADA LTD,TOCILIZUMAB 200 MG,07-JAN-2026
02552477,TYENNE,FRESENIUS KABI CANADA LTD,TOCILIZUMAB 400 MG,07-JAN-2026
02552485,TYENNE,FRESENIUS KABI CANADA LTD,TOCILIZUMAB 162 MG,07-JAN-2026
02552493,TYENNE,FRESENIUS KABI CANADA LTD,TOCILIZUMAB 162 MG,07-JAN-2026
02552507,SKYRIZI,ABBVIE CORPORATION,RISANKIZUMAB 180 MG,06-AUG-2025
02552515,NEOCITRAN EXTRA STRENGTH COLD & COUGH,HALEON CANADA ULC,ACETAMINOPHEN 650 MG / DEXTROMETHORPHAN HYDROBROMIDE 20 MG,27-JAN-2026
02552523,DAYBUE,ACADIA PHARMACEUTICALS INC.,TROFINETIDE 200 MG,25-SEP-2025
02552531,NEOCITRAN EXTRA STRENGTH COLD & COUGH NIGHT,HALEON CANADA ULC,ACETAMINOPHEN 650 MG / DIPHENHYDRAMINE HYDROCHLORIDE 25 MG,27-JAN-2026
02552566,ZORYVE,"ARCUTIS CANADA, INC.",ROFLUMILAST 0.3 %,01-DEC-2025
02552574,ALOG-DOXYLAMINE/PYRIDOXINE,ANALOG PHARMA CANADA INC.,PYRIDOXINE HYDROCHLORIDE 10 MG / DOXYLAMINE SUCCINATE 10 MG,12-JUN-2025
02552604,PMS-RUPATADINE,PHARMASCIENCE INC,RUPATADINE (RUPATADINE FUMARATE) 10 MG,22-MAR-2025
02552620,PREGVIT,DUCHESNAY INC,CALCIUM (CALCIUM CARBONATE) 300 MG / VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE) 13.5 MG / IODINE (POTASSIUM IODIDE) 0.15 MG / VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE) 10 MG / VITAMIN B2 (RIBOFLAVIN) 3.4 MG / IRON (FERROUS FUMARATE) 35 MG / VITAMIN B1 (THIAMINE MONONITRATE) 3 MG / D-PANTOTHENIC ACID (CALCIUM D-PANTOTHENATE) 6 MG / VITAMIN B12 (CYANOCOBALAMIN) 12 MCG / MAGNESIUM (MAGNESIUM OXIDE) 50 MG / ZINC (ZINC OXIDE) 15 MG / VITAMIN D3 (CHOLECALCIFEROL) 600 UNIT / COPPER (CUPRIC OXIDE) 2 MG / BETA-CAROTENE 2 MG / NICOTINAMIDE 20 MG / FOLIC ACID 1.1 MG / ASCORBIC ACID 120 MG,04-APR-2025
02552639,PREGVIT FOLIC 5,DUCHESNAY INC,ZINC (ZINC OXIDE) 15 MG / ASCORBIC ACID (ASCORBIC ACID) 120 MG / MAGNESIUM (MAGNESIUM OXIDE) 50 MG / VITAMIN B1 (THIAMINE MONONITRATE) 3 MG / VITAMIN B12 (CYANOCOBALAMIN) 12 MCG / VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE) 13.5 MG / IRON (FERROUS FUMARATE) 35 MG / COPPER (CUPRIC OXIDE) 2 MG / CALCIUM (CALCIUM CARBONATE) 300 MG / IODINE (POTASSIUM IODIDE) 0.15 MG / VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE) 10 MG / VITAMIN B2 (RIBOFLAVIN) 3.4 MG / D-PANTOTHENIC ACID (CALCIUM D-PANTOTHENATE) 6 MG / VITAMIN D3 (CHOLECALCIFEROL) 600 UNIT / BETA-CAROTENE 2 MG / NICOTINAMIDE 20 MG / FOLIC ACID 5 MG,04-APR-2025
02552612,JAMPLYTE + BISACODYL,JAMP PHARMA CORPORATION,SODIUM SULFATE 5.74 G / SODIUM BICARBONATE 1.69 G / SODIUM CHLORIDE 1.46 G / BISACODYL 5 MG / POTASSIUM CHLORIDE 0.76 G / POLYETHYLENE GLYCOL 3350 59.55 G,05-AUG-2025
02552647,LAIT FAMILLE - VISAGE & CORPS,PIERRE FABRE DERMO-COSMETIQUE CANADA INC,HOMOSALATE 10 % / OCTISALATE 5 % / ZINC OXIDE 16 %,25-MAR-2025
02552655,LUMAKRAS,AMGEN CANADA INC,SOTORASIB 240 MG,22-OCT-2025
02552663,LAIT VISAGE & CORPS,PIERRE FABRE DERMO-COSMETIQUE CANADA INC,OCTISALATE 5 % / ZINC OXIDE 16 % / HOMOSALATE 10 %,25-MAR-2025
02552671,ETOPOSIDE INJECTION,HIKMA CANADA LIMITED,ETOPOSIDE 20 MG,11-MAR-2026
02552701,SUPER BRIGHTENING SPF 50 ACTIVE MOISTURIZER,MURAD LLC,OCTOCRYLENE 5 % / HOMOSALATE 7 % / OCTISALATE 5 % / AVOBENZONE 3 %,29-JUL-2025
02552728,PMS-METHADONE HYDROCHLORIDE ORAL CONCENTRATE,PHARMASCIENCE INC,METHADONE HYDROCHLORIDE 10 MG,22-MAR-2025
02552736,PMS-METHADONE HYDROCHLORIDE ORAL CONCENTRATE,PHARMASCIENCE INC,METHADONE HYDROCHLORIDE 10 MG,22-MAR-2025
02552744,APO-VORTIOXETINE,APOTEX INC,VORTIOXETINE (VORTIOXETINE HYDROBROMIDE) 5 MG,15-APR-2025
02552752,APO-VORTIOXETINE,APOTEX INC,VORTIOXETINE (VORTIOXETINE HYDROBROMIDE) 10 MG,15-APR-2025
02552779,APO-VORTIOXETINE,APOTEX INC,VORTIOXETINE (VORTIOXETINE HYDROBROMIDE) 20 MG,15-APR-2025
02552787,MICRO+6 REGULAR,SANDOZ CANADA INCORPORATED,ZINC (ZINC SULFATE) 1 MG / SELENIUM (SELENIUM DIOXIDE) 12 MCG / CHROMIUM (CHROMIC CHLORIDE) 2 MCG / IODINE (SODIUM IODIDE) 15 MCG / MANGANESE (MANGANESE SULFATE) 11 MCG / COPPER (CUPRIC SULFATE) 60 MCG,10-JUN-2025
02552795,COPPERTONE SUNSCREEN LOTION SPORT FACE SPF 50,BEIERSDORF CANADA INC,OCTISALATE 5 % / AVOBENZONE 3 % / OCTOCRYLENE 10 % / HOMOSALATE 15 %,25-JUL-2025
02552809,SUPER WRINKLE-FIGHTING SPF 50 ACTIVE MOISTURIZER,MURAD LLC,OCTISALATE 5 % / OCTOCRYLENE 7.5 % / HOMOSALATE 7 % / AVOBENZONE 3 %,29-JUL-2025
02552906,NAT-SUNITINIB,NATCO PHARMA (CANADA) INC,SUNITINIB (SUNITINIB MALATE) 25 MG,21-OCT-2025
02552892,NAT-SUNITINIB,NATCO PHARMA (CANADA) INC,SUNITINIB (SUNITINIB MALATE) 12.5 MG,21-OCT-2025
02552868,AMLODIPINE,ANGITA PHARMA INC.,AMLODIPINE (AMLODIPINE BESYLATE) 2.5 MG,28-SEP-2025
02552876,AMLODIPINE,ANGITA PHARMA INC.,AMLODIPINE (AMLODIPINE BESYLATE) 5 MG,22-APR-2025
02552884,AMLODIPINE,ANGITA PHARMA INC.,AMLODIPINE (AMLODIPINE BESYLATE) 10 MG,28-SEP-2025
02552922,SPRAY VISAGE & CORPS,PIERRE FABRE DERMO-COSMETIQUE CANADA INC,OCTOCRYLENE 10 % / AVOBENZONE 3 % / OCTISALATE 5 % / HOMOSALATE 15 %,02-MAY-2025
02552957,AURO-PAZOPANIB,AURO PHARMA INC,PAZOPANIB (PAZOPANIB HYDROCHLORIDE) 200 MG,06-JAN-2026
02552965,OJJAARA,GLAXOSMITHKLINE INC,MOMELOTINIB (MOMELOTINIB DIHYDROCHLORIDE) 100 MG,24-MAR-2026
02552973,OJJAARA,GLAXOSMITHKLINE INC,MOMELOTINIB (MOMELOTINIB DIHYDROCHLORIDE) 150 MG,24-MAR-2026
02552981,OJJAARA,GLAXOSMITHKLINE INC,MOMELOTINIB (MOMELOTINIB DIHYDROCHLORIDE) 200 MG,24-MAR-2026
02553023,JORNAY PM,KNIGHT THERAPEUTICS INC.,METHYLPHENIDATE HYDROCHLORIDE 100 MG,06-FEB-2026
02553031,JORNAY PM,KNIGHT THERAPEUTICS INC.,METHYLPHENIDATE HYDROCHLORIDE 80 MG,06-FEB-2026
02553058,JORNAY PM,KNIGHT THERAPEUTICS INC.,METHYLPHENIDATE HYDROCHLORIDE 60 MG,06-FEB-2026
02553066,JORNAY PM,KNIGHT THERAPEUTICS INC.,METHYLPHENIDATE HYDROCHLORIDE 40 MG,06-FEB-2026
02553074,JORNAY PM,KNIGHT THERAPEUTICS INC.,METHYLPHENIDATE HYDROCHLORIDE 20 MG,06-FEB-2026
02553104,MIDAZOLAM INJECTION USP,HIKMA CANADA LIMITED,MIDAZOLAM 1 MG,16-DEC-2025
02553112,TARO-DEFERIPRONE,TARO PHARMACEUTICALS INC,DEFERIPRONE 1000 MG,26-MAR-2025
02553147,LIGHT DAY SUNSCREEN,"CIRCADIA BY DR. PUGLIESE, INC.",AVOBENZONE 3 % / OCTOCRYLENE 2.8 % / OCTINOXATE 7.5 %,20-FEB-2026
02553155,APO-RUPATADINE,APOTEX INC,RUPATADINE (RUPATADINE FUMARATE) 10 MG,22-MAR-2025
02553163,JAMP ARIPIPRAZOLE,JAMP PHARMA CORPORATION,ARIPIPRAZOLE 2 MG,28-NOV-2025
02553171,JAMP ARIPIPRAZOLE,JAMP PHARMA CORPORATION,ARIPIPRAZOLE 5 MG,28-NOV-2025
02553198,JAMP ARIPIPRAZOLE,JAMP PHARMA CORPORATION,ARIPIPRAZOLE 10 MG,28-NOV-2025
02553201,JAMP ARIPIPRAZOLE,JAMP PHARMA CORPORATION,ARIPIPRAZOLE 15 MG,28-NOV-2025
02553228,JAMP ARIPIPRAZOLE,JAMP PHARMA CORPORATION,ARIPIPRAZOLE 20 MG,28-NOV-2025
02553236,JAMP ARIPIPRAZOLE,JAMP PHARMA CORPORATION,ARIPIPRAZOLE 30 MG,28-NOV-2025
02553279,CRESEMBA,AVIR PHARMA INC.,ISAVUCONAZOLE (ISAVUCONAZONIUM SULFATE) 40 MG,22-JUL-2025
02553295,APO-CLADRIBINE,APOTEX INC,CLADRIBINE 10 MG,30-DEC-2025
02553309,WEZLANA,AMGEN CANADA INC,USTEKINUMAB 90 MG,28-NOV-2025
02553317,WEZLANA,AMGEN CANADA INC,USTEKINUMAB 45 MG,28-NOV-2025
02553325,EVERY SUN DAY ULTRA-SHEER PRIMING SUNSCREEN STICK,"HAVE&BE USA, INC., DIST.",OCTOCRYLENE 6.5 % / HOMOSALATE 6.5 % / AVOBENZONE 3 % / OCTISALATE 4.5 %,22-JUL-2025
02553333,BROAD SPECTRUM SPF 30 HOLY HYDRATION! FACE CREAM,E.L.F. BEAUTY INC.,AVOBENZONE 3 % / OCTISALATE 4 % / HOMOSALATE 7.3 % / OCTOCRYLENE 8.5 %,19-JUN-2025
02553341,BACLOFEN INJECTION USP,JAMP PHARMA CORPORATION,BACLOFEN 2 MG,16-JAN-2026
02553368,JAMP RIVAROXABAN,JAMP PHARMA CORPORATION,RIVAROXABAN 2.5 MG,12-JUN-2025
02553406,M-FLUCONAZOLE-150,MANTRA PHARMA INC,FLUCONAZOLE 150 MG,26-AUG-2025
02553414,SANDOZ EDOXABAN,SANDOZ CANADA INCORPORATED,EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE) 15 MG,20-MAY-2025
02553422,SANDOZ EDOXABAN,SANDOZ CANADA INCORPORATED,EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE) 30 MG,20-MAY-2025
02553430,SANDOZ EDOXABAN,SANDOZ CANADA INCORPORATED,EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE) 60 MG,20-MAY-2025
02553465,MEN'S GLN-MINOXIDIL,GLENMARK PHARMACEUTICALS CANADA INC.,MINOXIDIL 5 %,18-JUL-2025
02553503,SUPER MATTIFYING OIL & PORE CONTROL SPF 50 ACTIVE MOISTURIZER,MURAD LLC,HOMOSALATE 7 % / AVOBENZONE 3 % / OCTISALATE 5 % / OCTOCRYLENE 7.5 %,29-JUL-2025
02553511,VALACYCLOVIR,SIVEM PHARMACEUTICALS ULC,VALACYCLOVIR (VALACYCLOVIR HYDROCHLORIDE) 1000 MG,29-JAN-2026
02553600,VEOZAH,ASTELLAS PHARMA CANADA INC,FEZOLINETANT 45 MG,22-MAR-2025
02553619,BIMZELX,UCB CANADA INC,BIMEKIZUMAB 320 MG,15-JAN-2026
02553627,BIMZELX,UCB CANADA INC,BIMEKIZUMAB 320 MG,15-JAN-2026
02553635,NB-APIXABAN,NB PHARMA INC.,APIXABAN 2.5 MG,04-NOV-2025
02553643,NB-APIXABAN,NB PHARMA INC.,APIXABAN 5 MG,04-NOV-2025
02553678,PIXXOSCAN,GE HEALTHCARE CANADA INC,GADOBUTROL 604.72 MG,24-NOV-2025
02553686,AG-ANASTROZOLE TABLETS,ANGITA PHARMA INC.,ANASTROZOLE 1 MG,02-OCT-2025
02553708,FLUCELVAX,SEQIRUS UK LIMITED,HAEMAGGLUTININ-STRAIN B 15 MCG / HAEMAGGLUTININ-STRAIN A (H3N2) 15 MCG / HAEMAGGLUTININ-STRAIN A (H1N1) 15 MCG,16-SEP-2025
02553732,DRAMATICALLY DIFFERENT MOISTURIZING LOTION+ SPF 50,CLINIQUE LABORATORIES DIST,OCTOCRYLENE 5 % / HOMOSALATE 7 % / OCTISALATE 4.5 % / AVOBENZONE 3 %,23-JUL-2025
02553724,JAMP IBUPROFEN SUSPENSION,JAMP PHARMA CORPORATION,IBUPROFEN 100 MG,06-JAN-2026
02553740,JAMP METHOTREXATE TABLETS,JAMP PHARMA CORPORATION,METHOTREXATE 10 MG,20-JUN-2025
02553783,CABAZITAXEL FOR INJECTION,FORMATIVE PHARMA INC.,CABAZITAXEL 45 MG,04-SEP-2025
02553791,CABAZITAXEL FOR INJECTION,FORMATIVE PHARMA INC.,CABAZITAXEL 60 MG,04-SEP-2025
02553805,OMLYCLO,CELLTRION INC.,OMALIZUMAB 75 MG,26-SEP-2025
02553813,OMLYCLO,CELLTRION INC.,OMALIZUMAB 150 MG,26-SEP-2025
02553880,TOPIRAMATE,SIVEM PHARMACEUTICALS ULC,TOPIRAMATE 200 MG,02-JAN-2026
02553910,MINT-SITAGLIPTIN,MINT PHARMACEUTICALS INC,SITAGLIPTIN (SITAGLIPTIN PHOSPHATE) 25 MG,16-DEC-2025
02553929,MINT-SITAGLIPTIN,MINT PHARMACEUTICALS INC,SITAGLIPTIN (SITAGLIPTIN PHOSPHATE) 50 MG,16-DEC-2025
02553937,MINT-SITAGLIPTIN,MINT PHARMACEUTICALS INC,SITAGLIPTIN (SITAGLIPTIN PHOSPHATE) 100 MG,16-DEC-2025
02553945,PEXEGRA,JAMP PHARMA CORPORATION,PEGFILGRASTIM 10 MG,15-SEP-2025
02553953,IODIXANOL INJECTION 270,FRESENIUS KABI CANADA LTD,IODIXANOL 550 MG,13-JUN-2025
02553961,IODIXANOL INJECTION 320,FRESENIUS KABI CANADA LTD,IODIXANOL 652 MG,13-JUN-2025
02553988,TARO-TOFACITINIB XR,TARO PHARMACEUTICALS INC,TOFACITINIB (TOFACITINIB CITRATE) 11 MG,26-MAR-2025
02553996,VYLOY,ASTELLAS PHARMA CANADA INC,ZOLBETUXIMAB 100 MG,23-JAN-2026
02554003,VABYSMO,HOFFMANN-LA ROCHE LIMITED,FARICIMAB 6 MG,20-AUG-2025
02554011,BUCKLEY'S NIGHTTIME COMPLETE EXTRA STRENGTH PLUS MUCUS RELIEF,HALEON CANADA ULC,MENTHOL 20 MG / ACETAMINOPHEN 500 MG / DEXTROMETHORPHAN HYDROBROMIDE 10 MG / GUAIFENESIN 100 MG / CHLORPHENIRAMINE MALEATE 2 MG,18-AUG-2025
02554038,UNSEEN SUNSCREEN SPF 50,"SUPERGOOP, LLC",OCTOCRYLENE 9 % / OCTISALATE 5 % / HOMOSALATE 7 % / AVOBENZONE 3 %,30-JAN-2026
02554070,RINGZA,DUCHESNAY INC,SEGESTERONE ACETATE 103 MG / ETHINYL ESTRADIOL 17.4 MG,24-MAR-2026
02554100,WATER DRENCH SHEER TINT,PETER THOMAS ROTH LABS LLC,HOMOSALATE 5 % / AVOBENZONE 3 % / OCTOCRYLENE 10 % / OCTISALATE 5 %,27-MAY-2025
02554119,JAMP PERINDOPRIL/INDAPAMIDE,JAMP PHARMA CORPORATION,INDAPAMIDE 0.625 MG / PERINDOPRIL ERBUMINE 2 MG,23-DEC-2025
02554127,JAMP PERINDOPRIL/INDAPAMIDE,JAMP PHARMA CORPORATION,INDAPAMIDE 1.25 MG / PERINDOPRIL ERBUMINE 4 MG,23-DEC-2025
02554135,JAMP PERINDOPRIL/INDAPAMIDE,JAMP PHARMA CORPORATION,INDAPAMIDE 2.5 MG / PERINDOPRIL ERBUMINE 8 MG,23-DEC-2025
02554143,BUCKLEY'S NIGHTTIME COMPLETE EXTRA STRENGTH,HALEON CANADA ULC,MENTHOL 20 MG / DEXTROMETHORPHAN HYDROBROMIDE 10 MG / CHLORPHENIRAMINE MALEATE 2 MG / ACETAMINOPHEN 500 MG,18-AUG-2025
02554151,VABOMERE,XEDITON PHARMACEUTICALS INC,VABORBACTAM 1 G / MEROPENEM (MEROPENEM TRIHYDRATE) 1 G,17-JUL-2025
02554178,AFLIVU,APOTEX INC,AFLIBERCEPT 2 MG,14-OCT-2025
02554194,AFLIVU,APOTEX INC,AFLIBERCEPT 2 MG,14-OCT-2025
02554208,TEVA-EDOXABAN,TEVA CANADA LIMITED,EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE) 15 MG,14-MAY-2025
02554216,TEVA-EDOXABAN,TEVA CANADA LIMITED,EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE) 30 MG,14-MAY-2025
02554224,TEVA-EDOXABAN,TEVA CANADA LIMITED,EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE) 60 MG,14-MAY-2025
02554267,BRUKINSA,BEONE MEDICINES I GMBH,ZANUBRUTINIB 160 MG,27-NOV-2025
02554283,OTULFI,FRESENIUS KABI CANADA LTD,USTEKINUMAB 45 MG,04-MAR-2026
02554291,OTULFI,FRESENIUS KABI CANADA LTD,USTEKINUMAB 90 MG,04-MAR-2026
02554305,OTULFI I.V.,FRESENIUS KABI CANADA LTD,USTEKINUMAB 5 MG,04-MAR-2026
02554313,FABHALTA,NOVARTIS PHARMACEUTICALS CANADA INC,IPTACOPAN (IPTACOPAN HYDROCHLORIDE) 200 MG,27-JAN-2026
02554364,ARSENIC TRIOXIDE FOR INJECTION,MARCAN PHARMACEUTICALS INC,ARSENIC TRIOXIDE 1 MG,02-JUN-2025
02554399,AURO-DIGOXIN,AURO PHARMA INC,DIGOXIN 0.0625 MG,23-JUL-2025
02554402,AURO-DIGOXIN,AURO PHARMA INC,DIGOXIN 0.125 MG,23-JUL-2025
02554429,BAXDELA,XEDITON PHARMACEUTICALS INC,DELAFLOXACIN (DELAFLOXACIN MEGLUMINE) 450 MG,16-FEB-2026
02554437,BAXDELA,XEDITON PHARMACEUTICALS INC,DELAFLOXACIN (DELAFLOXACIN MEGLUMINE) 300 MG,16-FEB-2026
02554445,AURO-VARENICLINE,AURO PHARMA INC,VARENICLINE (VARENICLINE TARTRATE) 0.5 MG,30-JAN-2026
02554453,AURO-VARENICLINE,AURO PHARMA INC,VARENICLINE (VARENICLINE TARTRATE) 1 MG,30-JAN-2026
02554461,JAMP FINASTERIDE TABLETS,JAMP PHARMA CORPORATION,FINASTERIDE 1 MG,05-MAR-2026
02554488,LISINOPRIL TABLETS,SIVEM PHARMACEUTICALS ULC,LISINOPRIL (LISINOPRIL DIHYDRATE) 5 MG,06-JAN-2026
02554496,LISINOPRIL TABLETS,SIVEM PHARMACEUTICALS ULC,LISINOPRIL (LISINOPRIL DIHYDRATE) 10 MG,06-JAN-2026
02554518,LISINOPRIL TABLETS,SIVEM PHARMACEUTICALS ULC,LISINOPRIL (LISINOPRIL DIHYDRATE) 20 MG,06-JAN-2026
02554550,SOLUFY,ORIMED PHARMA INC,ARIPIPRAZOLE 1 MG,18-AUG-2025
02554569,ABILIFY ASIMTUFII,OTSUKA PHARMACEUTICAL CO LTD,ARIPIPRAZOLE 720 MG,15-SEP-2025
02554577,ABILIFY ASIMTUFII,OTSUKA PHARMACEUTICAL CO LTD,ARIPIPRAZOLE 960 MG,15-SEP-2025
02554593,NEOCITRAN ULTRA STRENGTH FLU & COLD NIGHT,HALEON CANADA ULC,DEXTROMETHORPHAN HYDROBROMIDE 30 MG / ACETAMINOPHEN 1000 MG / CHLORPHENIRAMINE MALEATE 4 MG,26-JAN-2026
02554607,NEOCITRAN ULTRA STRENGTH FLU & COLD,HALEON CANADA ULC,ACETAMINOPHEN 1000 MG / DEXTROMETHORPHAN HYDROBROMIDE 30 MG,23-JAN-2026
02554615,APO-BUTALBITAL-ACETYLSALICYLIC ACID-CAFFEINE-CODEINE-C 1/4,APOTEX INC,CODEINE PHOSPHATE 15 MG / BUTALBITAL 50 MG / ACETYLSALICYLIC ACID 330 MG / CAFFEINE 40 MG,08-MAY-2025
02554623,APO-BUTALBITAL-ACETYLSALICYLIC ACID-CAFFEINE-CODEINE-C 1/2,APOTEX INC,CAFFEINE 40 MG / BUTALBITAL 50 MG / CODEINE PHOSPHATE 30 MG / ACETYLSALICYLIC ACID 330 MG,08-MAY-2025
